"No.","Time","Source","Destination","Protocol","Length","Info"
"21454","9.625227806","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55874 [ACK] Seq=89544 Ack=1654 Win=32000 Len=1448 TSval=1405835656 TSecr=4266363961"
"21455","9.625227883","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55874 [ACK] Seq=90992 Ack=1654 Win=32000 Len=1448 TSval=1405835656 TSecr=4266363961"
"21456","9.625227972","172.17.0.2","172.17.0.1","TCP","1047","8443  >  55874 [PSH, ACK] Seq=92440 Ack=1654 Win=32000 Len=981 TSval=1405835656 TSecr=4266363961"
"21457","9.625236757","172.17.0.1","172.17.0.2","TCP","66","55874  >  8443 [ACK] Seq=1654 Ack=92440 Win=184832 Len=0 TSval=4266363961 TSecr=1405835656"
"21458","9.625238870","172.17.0.2","172.17.0.1","TCP","104","8443  >  55874 [PSH, ACK] Seq=93421 Ack=1654 Win=32000 Len=38 TSval=1405835656 TSecr=4266363961"
"21459","9.625246672","172.17.0.1","172.17.0.2","TCP","66","55874  >  8443 [ACK] Seq=1654 Ack=93459 Win=184832 Len=0 TSval=4266363961 TSecr=1405835656"
"21460","9.625247913","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55874 [ACK] Seq=93459 Ack=1654 Win=32000 Len=1448 TSval=1405835656 TSecr=4266363961"
"21461","9.625248048","172.17.0.2","172.17.0.1","TCP","325","8443  >  55874 [PSH, ACK] Seq=94907 Ack=1654 Win=32000 Len=259 TSval=1405835656 TSecr=4266363961"
"21462","9.625251163","172.17.0.1","172.17.0.2","TCP","66","55874  >  8443 [ACK] Seq=1654 Ack=95166 Win=184832 Len=0 TSval=4266363961 TSecr=1405835656"
"21463","9.625328902","172.17.0.2","172.17.0.1","TCP","104","8443  >  55874 [PSH, ACK] Seq=95166 Ack=1654 Win=32000 Len=38 TSval=1405835656 TSecr=4266363961"
"21464","9.625363916","172.17.0.1","172.17.0.2","TCP","108","55874  >  8443 [PSH, ACK] Seq=1654 Ack=95204 Win=184832 Len=42 TSval=4266363961 TSecr=1405835656"
"21465","9.634583061","172.17.0.1","172.17.0.2","TCP","66","55870  >  8443 [ACK] Seq=1696 Ack=95166 Win=184832 Len=0 TSval=4266363964 TSecr=1405835647"
"21466","9.645112269","172.17.0.1","172.17.0.2","TCP","74","55878  >  8443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM=1 TSval=4266363966 TSecr=0 WS=128"
"21467","9.645140573","172.17.0.2","172.17.0.1","TCP","74","8443  >  55878 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=1405835661 TSecr=4266363966 WS=128"
"21468","9.645154459","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=4266363966 TSecr=1405835661"
"21469","9.645552366","172.17.0.1","172.17.0.2","TCP","367","55878  >  8443 [PSH, ACK] Seq=1 Ack=1 Win=29312 Len=301 TSval=4266363966 TSecr=1405835661"
"21470","9.645567624","172.17.0.2","172.17.0.1","TCP","66","8443  >  55878 [ACK] Seq=1 Ack=302 Win=30080 Len=0 TSval=1405835661 TSecr=4266363966"
"21471","9.653271707","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=1 Ack=302 Win=30080 Len=1448 TSval=1405835663 TSecr=4266363966"
"21472","9.653288696","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=302 Ack=1449 Win=32128 Len=0 TSval=4266363968 TSecr=1405835663"
"21473","9.653272172","172.17.0.2","172.17.0.1","TCP","828","8443  >  55878 [PSH, ACK] Seq=1449 Ack=302 Win=30080 Len=762 TSval=1405835663 TSecr=4266363966"
"21474","9.653298596","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=302 Ack=2211 Win=35072 Len=0 TSval=4266363968 TSecr=1405835663"
"21475","9.657252595","172.17.0.1","172.17.0.2","TCP","147","55878  >  8443 [PSH, ACK] Seq=302 Ack=2211 Win=35072 Len=81 TSval=4266363969 TSecr=1405835663"
"21476","9.657278896","172.17.0.1","172.17.0.2","TCP","111","55878  >  8443 [PSH, ACK] Seq=383 Ack=2211 Win=35072 Len=45 TSval=4266363969 TSecr=1405835663"
"21477","9.657447792","172.17.0.2","172.17.0.1","TCP","66","8443  >  55878 [ACK] Seq=2211 Ack=428 Win=30080 Len=0 TSval=1405835664 TSecr=4266363969"
"21478","9.657492276","172.17.0.2","172.17.0.1","TCP","117","8443  >  55878 [PSH, ACK] Seq=2211 Ack=428 Win=30080 Len=51 TSval=1405835664 TSecr=4266363969"
"21479","9.657545294","172.17.0.2","172.17.0.1","TCP","110","8443  >  55878 [PSH, ACK] Seq=2262 Ack=428 Win=30080 Len=44 TSval=1405835664 TSecr=4266363969"
"21480","9.657557136","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=428 Ack=2306 Win=35072 Len=0 TSval=4266363969 TSecr=1405835664"
"21481","9.657879880","172.17.0.1","172.17.0.2","TCP","158","55878  >  8443 [PSH, ACK] Seq=428 Ack=2306 Win=35072 Len=92 TSval=4266363969 TSecr=1405835664"
"21482","9.657895633","172.17.0.1","172.17.0.2","TCP","108","55878  >  8443 [PSH, ACK] Seq=520 Ack=2306 Win=35072 Len=42 TSval=4266363969 TSecr=1405835664"
"21483","9.657939964","172.17.0.2","172.17.0.1","TCP","104","8443  >  55878 [PSH, ACK] Seq=2306 Ack=562 Win=30080 Len=38 TSval=1405835664 TSecr=4266363969"
"21484","9.657957357","172.17.0.2","172.17.0.1","TCP","112","8443  >  55878 [PSH, ACK] Seq=2344 Ack=562 Win=30080 Len=46 TSval=1405835664 TSecr=4266363969"
"21485","9.657989780","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=562 Ack=2390 Win=35072 Len=0 TSval=4266363969 TSecr=1405835664"
"21486","9.658071369","172.17.0.1","172.17.0.2","TCP","1032","55878  >  8443 [PSH, ACK] Seq=562 Ack=2390 Win=35072 Len=966 TSval=4266363969 TSecr=1405835664"
"21487","9.658125431","172.17.0.1","172.17.0.2","TCP","104","55878  >  8443 [PSH, ACK] Seq=1528 Ack=2390 Win=35072 Len=38 TSval=4266363969 TSecr=1405835664"
"21488","9.658130677","172.17.0.2","172.17.0.1","TCP","66","8443  >  55878 [ACK] Seq=2390 Ack=1566 Win=32000 Len=0 TSval=1405835664 TSecr=4266363969"
"21489","9.658208368","172.17.0.1","172.17.0.2","TCP","112","55878  >  8443 [PSH, ACK] Seq=1566 Ack=2390 Win=35072 Len=46 TSval=4266363969 TSecr=1405835664"
"21490","9.662520060","172.17.0.2","172.17.0.1","TCP","248","8443  >  55878 [PSH, ACK] Seq=2390 Ack=1612 Win=32000 Len=182 TSval=1405835665 TSecr=4266363969"
"21491","9.662690192","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=2572 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363969"
"21492","9.662699609","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=4020 Win=40832 Len=0 TSval=4266363971 TSecr=1405835665"
"21493","9.662690431","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=4020 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363969"
"21494","9.662690582","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=5468 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363969"
"21495","9.662690691","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=6916 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363969"
"21496","9.662690811","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=8364 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363969"
"21497","9.662714169","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=6916 Win=46592 Len=0 TSval=4266363971 TSecr=1405835666"
"21498","9.662715692","172.17.0.2","172.17.0.1","TCP","1047","8443  >  55878 [PSH, ACK] Seq=9812 Ack=1612 Win=32000 Len=981 TSval=1405835666 TSecr=4266363969"
"21499","9.662721821","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=9812 Win=52480 Len=0 TSval=4266363971 TSecr=1405835666"
"21500","9.662730735","172.17.0.2","172.17.0.1","TCP","104","8443  >  55878 [PSH, ACK] Seq=10793 Ack=1612 Win=32000 Len=38 TSval=1405835666 TSecr=4266363971"
"21501","9.662737041","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=10831 Win=55296 Len=0 TSval=4266363971 TSecr=1405835666"
"21502","9.662850922","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=10831 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21503","9.662851079","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=12279 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21504","9.662860498","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=13727 Win=61056 Len=0 TSval=4266363971 TSecr=1405835666"
"21505","9.662851211","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=13727 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21506","9.662851312","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=15175 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21507","9.662866900","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=16623 Win=66944 Len=0 TSval=4266363971 TSecr=1405835666"
"21508","9.662851422","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=16623 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21509","9.662851553","172.17.0.2","172.17.0.1","TCP","1047","8443  >  55878 [PSH, ACK] Seq=18071 Ack=1612 Win=32000 Len=981 TSval=1405835666 TSecr=4266363971"
"21510","9.662872208","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=19052 Win=72704 Len=0 TSval=4266363971 TSecr=1405835666"
"21511","9.662886698","172.17.0.2","172.17.0.1","TCP","104","8443  >  55878 [PSH, ACK] Seq=19052 Ack=1612 Win=32000 Len=38 TSval=1405835666 TSecr=4266363971"
"21512","9.662996945","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=19090 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21513","9.663002089","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=20538 Win=75648 Len=0 TSval=4266363971 TSecr=1405835666"
"21514","9.662997099","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=20538 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21515","9.662997227","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=21986 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21516","9.663012735","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=23434 Win=81408 Len=0 TSval=4266363971 TSecr=1405835666"
"21517","9.662997368","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=23434 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21518","9.662997477","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=24882 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21519","9.663019761","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=26330 Win=87168 Len=0 TSval=4266363971 TSecr=1405835666"
"21520","9.662997606","172.17.0.2","172.17.0.1","TCP","1047","8443  >  55878 [PSH, ACK] Seq=26330 Ack=1612 Win=32000 Len=981 TSval=1405835666 TSecr=4266363971"
"21521","9.663035768","172.17.0.2","172.17.0.1","TCP","104","8443  >  55878 [PSH, ACK] Seq=27311 Ack=1612 Win=32000 Len=38 TSval=1405835666 TSecr=4266363971"
"21522","9.663043032","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=27349 Win=90112 Len=0 TSval=4266363971 TSecr=1405835666"
"21523","9.663143377","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=27349 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21524","9.663143526","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=28797 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21525","9.663154622","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=30245 Win=95872 Len=0 TSval=4266363971 TSecr=1405835666"
"21526","9.663143651","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=30245 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21527","9.663143745","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=31693 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21528","9.663168214","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=33141 Win=101632 Len=0 TSval=4266363971 TSecr=1405835666"
"21529","9.663143841","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=33141 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21530","9.663143940","172.17.0.2","172.17.0.1","TCP","1047","8443  >  55878 [PSH, ACK] Seq=34589 Ack=1612 Win=32000 Len=981 TSval=1405835666 TSecr=4266363971"
"21531","9.663175399","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=35570 Win=107392 Len=0 TSval=4266363971 TSecr=1405835666"
"21532","9.663191095","172.17.0.2","172.17.0.1","TCP","104","8443  >  55878 [PSH, ACK] Seq=35570 Ack=1612 Win=32000 Len=38 TSval=1405835666 TSecr=4266363971"
"21533","9.663291633","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=35608 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21534","9.663297274","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=37056 Win=110336 Len=0 TSval=4266363971 TSecr=1405835666"
"21535","9.663291804","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=37056 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21536","9.663291913","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=38504 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21537","9.663306886","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=39952 Win=116096 Len=0 TSval=4266363971 TSecr=1405835666"
"21538","9.663292012","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=39952 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21539","9.663292114","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=41400 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21540","9.663314667","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=42848 Win=121984 Len=0 TSval=4266363971 TSecr=1405835666"
"21541","9.663292232","172.17.0.2","172.17.0.1","TCP","1047","8443  >  55878 [PSH, ACK] Seq=42848 Ack=1612 Win=32000 Len=981 TSval=1405835666 TSecr=4266363971"
"21542","9.663334517","172.17.0.2","172.17.0.1","TCP","104","8443  >  55878 [PSH, ACK] Seq=43829 Ack=1612 Win=32000 Len=38 TSval=1405835666 TSecr=4266363971"
"21543","9.663345016","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=43867 Win=124800 Len=0 TSval=4266363971 TSecr=1405835666"
"21544","9.663437624","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=43867 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21545","9.663437823","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=45315 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21546","9.663446467","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=46763 Win=130560 Len=0 TSval=4266363971 TSecr=1405835666"
"21547","9.663437949","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=46763 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21548","9.663438077","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=48211 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21549","9.663452043","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=49659 Win=136448 Len=0 TSval=4266363971 TSecr=1405835666"
"21550","9.663438200","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=49659 Ack=1612 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21551","9.663438337","172.17.0.2","172.17.0.1","TCP","1047","8443  >  55878 [PSH, ACK] Seq=51107 Ack=1612 Win=32000 Len=981 TSval=1405835666 TSecr=4266363971"
"21552","9.663457120","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1612 Ack=52088 Win=142208 Len=0 TSval=4266363971 TSecr=1405835666"
"21553","9.663472514","172.17.0.2","172.17.0.1","TCP","104","8443  >  55878 [PSH, ACK] Seq=52088 Ack=1612 Win=32000 Len=38 TSval=1405835666 TSecr=4266363971"
"21554","9.663491869","172.17.0.1","172.17.0.2","TCP","108","55878  >  8443 [PSH, ACK] Seq=1612 Ack=52126 Win=142208 Len=42 TSval=4266363971 TSecr=1405835666"
"21555","9.663588300","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=52126 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21556","9.663588464","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=53574 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21557","9.663596658","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=55022 Win=147968 Len=0 TSval=4266363971 TSecr=1405835666"
"21558","9.663588593","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=55022 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21559","9.663588727","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=56470 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21560","9.663601918","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=57918 Win=153728 Len=0 TSval=4266363971 TSecr=1405835666"
"21561","9.663588846","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=57918 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21562","9.663588972","172.17.0.2","172.17.0.1","TCP","1047","8443  >  55878 [PSH, ACK] Seq=59366 Ack=1654 Win=32000 Len=981 TSval=1405835666 TSecr=4266363971"
"21563","9.663606887","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=60347 Win=159616 Len=0 TSval=4266363971 TSecr=1405835666"
"21564","9.663618293","172.17.0.2","172.17.0.1","TCP","104","8443  >  55878 [PSH, ACK] Seq=60347 Ack=1654 Win=32000 Len=38 TSval=1405835666 TSecr=4266363971"
"21565","9.663728975","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=60385 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21566","9.663734773","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=61833 Win=162432 Len=0 TSval=4266363971 TSecr=1405835666"
"21567","9.663729128","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=61833 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21568","9.663729239","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=63281 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21569","9.663740996","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=64729 Win=168320 Len=0 TSval=4266363971 TSecr=1405835666"
"21570","9.663729353","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=64729 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21571","9.663729475","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=66177 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21572","9.663745952","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=67625 Win=174080 Len=0 TSval=4266363971 TSecr=1405835666"
"21573","9.663729602","172.17.0.2","172.17.0.1","TCP","1047","8443  >  55878 [PSH, ACK] Seq=67625 Ack=1654 Win=32000 Len=981 TSval=1405835666 TSecr=4266363971"
"21574","9.663759561","172.17.0.2","172.17.0.1","TCP","104","8443  >  55878 [PSH, ACK] Seq=68606 Ack=1654 Win=32000 Len=38 TSval=1405835666 TSecr=4266363971"
"21575","9.663765047","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=68644 Win=176896 Len=0 TSval=4266363971 TSecr=1405835666"
"21576","9.663860993","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=68644 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21577","9.663861173","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=70092 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21578","9.663869234","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=71540 Win=182784 Len=0 TSval=4266363971 TSecr=1405835666"
"21579","9.663861290","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=71540 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21580","9.663861401","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=72988 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21581","9.663874771","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=74436 Win=184192 Len=0 TSval=4266363971 TSecr=1405835666"
"21582","9.663861520","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=74436 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21583","9.663861648","172.17.0.2","172.17.0.1","TCP","1047","8443  >  55878 [PSH, ACK] Seq=75884 Ack=1654 Win=32000 Len=981 TSval=1405835666 TSecr=4266363971"
"21584","9.663883124","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=76865 Win=184832 Len=0 TSval=4266363971 TSecr=1405835666"
"21585","9.663889141","172.17.0.2","172.17.0.1","TCP","104","8443  >  55878 [PSH, ACK] Seq=76865 Ack=1654 Win=32000 Len=38 TSval=1405835666 TSecr=4266363971"
"21586","9.663932472","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=76903 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21587","9.663937459","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=78351 Win=184832 Len=0 TSval=4266363971 TSecr=1405835666"
"21588","9.663932635","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=78351 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21589","9.663932748","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=79799 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21590","9.663932874","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=81247 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21591","9.663932966","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=82695 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21592","9.663933084","172.17.0.2","172.17.0.1","TCP","1047","8443  >  55878 [PSH, ACK] Seq=84143 Ack=1654 Win=32000 Len=981 TSval=1405835666 TSecr=4266363971"
"21593","9.663952138","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=81247 Win=184832 Len=0 TSval=4266363971 TSecr=1405835666"
"21594","9.663961207","172.17.0.2","172.17.0.1","TCP","104","8443  >  55878 [PSH, ACK] Seq=85124 Ack=1654 Win=32000 Len=38 TSval=1405835666 TSecr=4266363971"
"21595","9.663973378","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=85162 Win=184832 Len=0 TSval=4266363971 TSecr=1405835666"
"21596","9.663989587","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=85162 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21597","9.663989750","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=86610 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21598","9.663989843","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=88058 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21599","9.663989934","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=89506 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21600","9.663990025","172.17.0.2","172.17.0.1","TCP","1514","8443  >  55878 [ACK] Seq=90954 Ack=1654 Win=32000 Len=1448 TSval=1405835666 TSecr=4266363971"
"21601","9.664001839","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=88058 Win=184832 Len=0 TSval=4266363971 TSecr=1405835666"
"21602","9.663990129","172.17.0.2","172.17.0.1","TCP","1047","8443  >  55878 [PSH, ACK] Seq=92402 Ack=1654 Win=32000 Len=981 TSval=1405835666 TSecr=4266363971"
"21603","9.664010007","172.17.0.2","172.17.0.1","TCP","104","8443  >  55878 [PSH, ACK] Seq=93383 Ack=1654 Win=32000 Len=38 TSval=1405835666 TSecr=4266363971"
"21604","9.664013131","172.17.0.1","172.17.0.2","TCP","66","55878  >  8443 [ACK] Seq=1654 Ack=93383 Win=184832 Len=0 TSval=4266363971 TSecr=1405835666"
